OBJECTID,FID_covert,Nom_Clase,ID_Clase,Area,COV,COV_ID,FID_Polygo,Name,FolderPath,Shape_Leng,Shape_Area,aream2,cover,batimv2uw,lon,lat
"924","133599",Estructura Coralina,"5",15.99999999840,"133599","133600","1",RF N,PUMA.kmz,0.00014912649,0.00000000139,16.013,life cover,-0.70000000000,-86.957,20.732
"925","133600",Estructura Coralina,"5",31.99999999670,"133600","133601","1",RF N,PUMA.kmz,0.00022596726,0.00000000278,32.026,life cover,-3.30000000000,-86.956,20.732
"926","133601",Estructura Coralina,"5",32.00000001510,"133601","133602","1",RF N,PUMA.kmz,0.00022596636,0.00000000278,32.026,life cover,-4.10000000000,-86.956,20.732
"927","133602",Estructura Coralina,"5",31.99999996860,"133602","133603","1",RF N,PUMA.kmz,0.00022596726,0.00000000278,32.026,life cover,-4.50000000000,-86.955,20.733
"928","133603",Estructura Coralina,"5",31.99999999650,"133603","133604","1",RF N,PUMA.kmz,0.00022596726,0.00000000278,32.026,life cover,-2.70000000000,-86.956,20.733
"929","133604",Estructura Coralina,"5",48.00000001930,"133604","133605","1",RF N,PUMA.kmz,0.00030280894,0.00000000417,48.039,life cover,-7.70000000000,-86.954,20.734
"930","133605",Estructura Coralina,"5",16.00000000280,"133605","133606","1",RF N,PUMA.kmz,0.00014912829,0.00000000139,16.013,life cover,-1.00000000000,-86.957,20.734
"931","133606",Estructura Coralina,"5",31.99999999200,"133606","133607","1",RF N,PUMA.kmz,0.00022596816,0.00000000278,32.026,life cover,-1.80000000000,-86.956,20.734
"932","133607",Estructura Coralina,"5",31.99999999720,"133607","133608","1",RF N,PUMA.kmz,0.00022596906,0.00000000278,32.026,life cover,-4.60000000000,-86.955,20.734
"933","133615",Estructura Coralina,"5",32.00000001540,"133615","133616","1",RF N,PUMA.kmz,0.00022596996,0.00000000278,32.026,life cover,-5.00000000000,-86.955,20.735
"934","133616",Estructura Coralina,"5",32.00000001510,"133616","133617","1",RF N,PUMA.kmz,0.00022596906,0.00000000278,32.026,life cover,-5.20000000000,-86.956,20.735
"935","133617",Estructura Coralina,"5",31.99999997900,"133617","133618","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-5.80000000000,-86.955,20.736
"936","133618",Estructura Coralina,"5",31.99999999270,"133618","133619","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-4.90000000000,-86.956,20.736
"937","133619",Estructura Coralina,"5",31.99999996820,"133619","133620","1",RF N,PUMA.kmz,0.00022596996,0.00000000278,32.025,life cover,-5.20000000000,-86.955,20.736
"938","133620",Estructura Coralina,"5",32.00000002930,"133620","133621","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-5.00000000000,-86.956,20.736
"939","133621",Estructura Coralina,"5",47.99999998630,"133621","133622","1",RF N,PUMA.kmz,0.00030281254,0.00000000417,48.038,life cover,-5.90000000000,-86.955,20.736
"940","133622",Estructura Coralina,"5",31.99999998740,"133622","133623","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-4.70000000000,-86.956,20.737
"941","133623",Estructura Coralina,"5",32.00000000630,"133623","133624","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.025,life cover,-8.20000000000,-86.955,20.737
"942","133624",Estructura Coralina,"5",32.00000001560,"133624","133625","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-8.30000000000,-86.955,20.737
"943","133625",Estructura Coralina,"5",32.00000000280,"133625","133626","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-8.10000000000,-86.955,20.737
"944","133627",Estructura Coralina,"5",31.99999999670,"133627","133628","1",RF N,PUMA.kmz,0.00022597176,0.00000000278,32.026,life cover,-5.10000000000,-86.956,20.737
"945","133628",Estructura Coralina,"5",31.99999998770,"133628","133629","1",RF N,PUMA.kmz,0.00022596996,0.00000000278,32.025,life cover,-5.50000000000,-86.955,20.737
"946","133629",Estructura Coralina,"5",32.00000001580,"133629","133630","1",RF N,PUMA.kmz,0.00022298106,0.00000000275,31.749,life cover,-8.30000000000,-86.954,20.737
"947","133630",Estructura Coralina,"5",31.99999998230,"133630","133631","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.026,life cover,-7.50000000000,-86.954,20.737
"948","133633",Estructura Coralina,"5",32.00000000170,"133633","133634","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.026,life cover,-5.20000000000,-86.955,20.737
"949","133634",Estructura Coralina,"5",32.00000000190,"133634","133635","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.025,life cover,-5.20000000000,-86.955,20.737
"950","133635",Estructura Coralina,"5",32.00000001510,"133635","133636","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.025,life cover,-5.30000000000,-86.955,20.737
"951","133638",Estructura Coralina,"5",31.99999997420,"133638","133639","1",RF N,PUMA.kmz,0.00022597086,0.00000000278,32.025,life cover,-5.50000000000,-86.955,20.738
"952","133640",Estructura Coralina,"5",47.99999998250,"133640","133641","1",RF N,PUMA.kmz,0.00030281433,0.00000000417,48.038,life cover,-5.60000000000,-86.954,20.738
"953","133641",Estructura Coralina,"5",192.00000006700,"133641","133642","1",RF N,PUMA.kmz,0.00066880605,0.00000001666,192.153,life cover,-5.00000000000,-86.956,20.738
"954","133642",Estructura Coralina,"5",31.99999999250,"133642","133643","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.026,life cover,-5.10000000000,-86.955,20.738
"955","133643",Estructura Coralina,"5",31.99999999720,"133643","133644","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.026,life cover,-5.20000000000,-86.956,20.738
"956","133644",Estructura Coralina,"5",48.00000000510,"133644","133645","1",RF N,PUMA.kmz,0.00030281613,0.00000000417,48.039,life cover,-5.30000000000,-86.954,20.738
"957","133645",Estructura Coralina,"5",240.00000000100,"133645","133646","1",RF N,PUMA.kmz,0.00067336201,0.00000002083,240.192,life cover,-5.10000000000,-86.956,20.738
"958","133646",Estructura Coralina,"5",47.99999999930,"133646","133647","1",RF N,PUMA.kmz,0.00030281613,0.00000000417,48.039,life cover,-5.00000000000,-86.956,20.738
"959","133647",Estructura Coralina,"5",31.99999996900,"133647","133648","1",RF N,PUMA.kmz,0.00022597356,0.00000000278,32.026,life cover,-5.00000000000,-86.956,20.739
"960","133648",Estructura Coralina,"5",32.00000001840,"133648","133649","1",RF N,PUMA.kmz,0.00022597176,0.00000000278,32.025,life cover,-4.30000000000,-86.955,20.739
"961","133649",Estructura Coralina,"5",31.99999999700,"133649","133650","1",RF N,PUMA.kmz,0.00022597356,0.00000000278,32.026,life cover,-4.80000000000,-86.956,20.739
"962","133651",Estructura Coralina,"5",31.99999996020,"133651","133652","1",RF N,PUMA.kmz,0.00022597356,0.00000000278,32.025,life cover,-5.10000000000,-86.954,20.739
"963","133652",Estructura Coralina,"5",48.00000001400,"133652","133653","1",RF N,PUMA.kmz,0.00030281613,0.00000000417,48.038,life cover,-4.50000000000,-86.956,20.739
"964","133653",Estructura Coralina,"5",32.00000000630,"133653","133654","1",RF N,PUMA.kmz,0.00022597266,0.00000000278,32.025,life cover,-3.50000000000,-86.955,20.739
"965","133654",Estructura Coralina,"5",31.99999997280,"133654","133655","1",RF N,PUMA.kmz,0.00022597446,0.00000000278,32.026,life cover,-4.70000000000,-86.954,20.740
"966","133655",Estructura Coralina,"5",32.00000000630,"133655","133656","1",RF N,PUMA.kmz,0.00022597446,0.00000000278,32.026,life cover,-4.10000000000,-86.956,20.740
"967","133656",Estructura Coralina,"5",48.00000000720,"133656","133657","1",RF N,PUMA.kmz,0.00030281883,0.00000000417,48.038,life cover,-5.30000000000,-86.953,20.741
"968","133657",Estructura Coralina,"5",31.99999999140,"133657","133658","1",RF N,PUMA.kmz,0.00022597626,0.00000000278,32.026,life cover,-3.60000000000,-86.955,20.741
"969","133658",Estructura Coralina,"5",31.99999999700,"133658","133659","1",RF N,PUMA.kmz,0.00022597626,0.00000000278,32.026,life cover,-4.60000000000,-86.957,20.742
"970","133659",Estructura Coralina,"5",48.00000003740,"133659","133660","1",RF N,PUMA.kmz,0.00030282153,0.00000000417,48.039,life cover,-3.40000000000,-86.954,20.742
"971","133660",Estructura Coralina,"5",31.99999998350,"133660","133661","1",RF N,PUMA.kmz,0.00022597626,0.00000000278,32.026,life cover,-4.80000000000,-86.956,20.742
"972","133661",Estructura Coralina,"5",47.99999998180,"133661","133662","1",RF N,PUMA.kmz,0.00030282153,0.00000000417,48.038,life cover,-3.60000000000,-86.954,20.742
"973","133662",Estructura Coralina,"5",48.00000001400,"133662","133663","1",RF N,PUMA.kmz,0.00030282063,0.00000000417,48.038,life cover,-4.30000000000,-86.956,20.742
"974","133663",Estructura Coralina,"5",48.00000000070,"133663","133664","1",RF N,PUMA.kmz,0.00030282153,0.00000000417,48.038,life cover,-4.50000000000,-86.956,20.742
"975","133664",Estructura Coralina,"5",31.99999999740,"133664","133665","1",RF N,PUMA.kmz,0.00022597716,0.00000000278,32.026,life cover,-4.80000000000,-86.956,20.743
"976","133665",Estructura Coralina,"5",47.99999997490,"133665","133666","1",RF N,PUMA.kmz,0.00030282243,0.00000000417,48.039,life cover,-4.80000000000,-86.957,20.743
"977","133666",Estructura Coralina,"5",48.00000000050,"133666","133667","1",RF N,PUMA.kmz,0.00030282333,0.00000000417,48.039,life cover,-5.00000000000,-86.953,20.743
"978","134169",NoData,"0",5283448.76774999965,"134169","134170","1",RF N,PUMA.kmz,0.01559765192,0.00000048096,5546.259,NoData,-0.60000000000,-86.957,20.732
"979","134169",NoData,"0",5283448.76774999965,"134169","134170","2",BR N,PUMA.kmz,0.00050612859,0.00000000806,92.986,NoData,-0.40000000000,-86.961,20.728
"980","134169",NoData,"0",5283448.76774999965,"134169","134170","3",RF CS,PUMA.kmz,0.00958456141,0.00000023651,2727.551,NoData,-0.20000000000,-86.965,20.724
"981","134169",NoData,"0",5283448.76774999965,"134169","134170","4",BR CS,PUMA.kmz,0.00222304377,0.00000002342,270.125,NoData,-0.60000000000,-86.968,20.724
